datetime,temp,dew,humidity,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,labels
2022-01-09T15:00:00,15.0,12.0,82.26,,11.2,11.2,30.0,1016.0,100.0,10.0,206.9,0.7,2.0,0
2022-01-09T16:00:00,15.5,11.7,77.9,,10.8,10.8,336.0000000000001,1016.1,100.0,9.9,81.6,0.3,1.0,0
2022-01-09T17:00:00,15.0,12.0,82.26,,11.2,11.2,40.0,1016.0,100.0,10.0,4.4,0.0,0.0,0
2022-01-09T18:00:00,15.0,12.0,82.26,,5.4,5.4,30.0,1017.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-09T19:00:00,15.0,11.9,81.56,,10.7,10.7,36.0,1017.2000000000002,97.8,9.9,0.0,0.0,0.0,0
2022-01-09T20:00:00,14.0,12.0,87.75,,9.4,9.4,40.0,1017.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-09T21:00:00,14.0,12.0,87.75,,7.6,7.6,30.0,1018.0,89.0,8.0,0.0,0.0,0.0,0
2022-01-09T22:00:00,14.3,12.9,91.38,,7.6,7.6,338.00000000000006,1017.7,100.0,4.6,0.0,0.0,0.0,0
2022-01-09T23:00:00,14.0,12.0,87.75,,9.4,9.4,50.0,1017.0,100.0,7.0,0.0,0.0,0.0,0
2022-01-10T00:00:00,13.0,13.0,100.0,,5.4,5.4,40.0,1017.0,100.0,5.0,0.0,0.0,0.0,1
2022-01-10T01:00:00,13.8,12.7,93.04,rain,4.3,4.3,4.999999999999995,1016.2,100.0,9.2,0.0,0.0,0.0,0
2022-01-10T02:00:00,13.0,12.0,93.65,,7.6,7.6,50.0,1016.0,100.0,9.0,0.0,0.0,0.0,0
2022-01-10T03:00:00,13.0,12.0,93.65,,9.4,9.4,50.0,1015.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-10T04:00:00,13.7,12.5,92.76,,4.4,4.4,3.999999999999996,1015.0,100.0,9.1,0.0,0.0,0.0,0
2022-01-10T05:00:00,13.0,12.0,93.65,,7.6,7.6,60.0,1015.0,89.0,5.0,0.0,0.0,0.0,0
2022-01-10T06:00:00,13.0,13.0,100.0,,5.4,5.4,40.0,1016.0,100.0,5.0,8.2,0.0,0.0,0
2022-01-10T07:00:00,13.7,12.9,94.97,,3.6,3.6,329.99999999999994,1016.8,100.0,4.0,115.9,0.4,1.0,0
2022-01-10T08:00:00,14.0,13.0,93.7,,5.4,5.4,60.0,1017.0,100.0,4.0,287.6,1.0,3.0,0
2022-01-10T09:00:00,14.0,13.0,93.7,,5.4,5.4,40.0,1018.0,100.0,4.0,397.4,1.4,4.0,0
2022-01-10T10:00:00,14.7,13.3,91.39,,4.8,4.8,338.00000000000006,1018.2,100.0,4.1,504.8,1.8,5.0,0
2022-01-10T11:00:00,15.0,13.0,87.84,,11.2,11.2,50.0,1018.0,100.0,5.0,525.3,1.9,5.0,0
2022-01-10T12:00:00,15.0,13.0,87.84,,9.4,9.4,40.0,1017.0,100.0,6.0,503.0,1.8,5.0,1
2022-01-10T13:00:00,15.8,13.7,87.35,rain,8.0,8.0,336.0000000000001,1015.6,100.0,4.2,456.6,1.6,5.0,0
2022-01-10T14:00:00,16.0,13.0,82.39,,11.2,11.2,30.0,1015.0,100.0,6.0,372.0,1.3,4.0,0
2022-01-10T15:00:00,16.0,14.0,87.93,,14.8,14.8,20.0,1015.0,100.0,7.0,252.0,0.9,3.0,0
2022-01-10T16:00:00,15.7,14.3,91.17,,8.4,8.4,336.99999999999994,1015.2,100.0,4.5,107.5,0.4,1.0,0
2022-01-10T17:00:00,15.0,14.0,93.75,,11.2,11.2,20.0,1016.0,100.0,5.0,5.2,0.0,0.0,0
2022-01-10T18:00:00,15.0,14.0,93.75,,11.2,11.2,20.0,1017.0,100.0,8.0,0.0,0.0,0.0,1
2022-01-10T19:00:00,15.7,14.5,92.84,rain,17.3,8.0,329.99999999999994,1018.2,100.0,4.8,0.0,0.0,0.0,1
2022-01-10T20:00:00,15.0,14.0,93.75,rain,18.0,11.2,20.0,1020.0,100.0,6.0,0.0,0.0,0.0,0
2022-01-10T21:00:00,15.0,14.0,93.75,,22.7,13.0,360.0,1020.0,100.0,7.0,0.0,0.0,0.0,1
2022-01-10T22:00:00,15.4,14.0,91.42,rain,30.2,11.2,329.99999999999994,1021.2000000000002,100.0,5.3,0.0,0.0,0.0,0
2022-01-10T23:00:00,16.0,13.0,82.39,,37.1,13.0,360.0,1021.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-11T00:00:00,16.0,12.0,77.16,,40.7,13.0,10.0,1021.0,100.0,10.0,0.0,0.0,0.0,1
2022-01-11T01:00:00,15.7,12.9,83.75,rain,41.8,7.8,342.00000000000006,1021.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-11T02:00:00,16.0,11.0,72.22,,42.1,13.0,10.0,1021.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T03:00:00,17.0,11.0,67.77,,41.4,13.0,360.0,1020.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T04:00:00,15.9,11.1,73.16,,40.3,8.0,359.0,1020.7,88.8,10.0,0.0,0.0,0.0,0
2022-01-11T05:00:00,17.0,10.0,63.4,,36.7,14.8,10.0,1021.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T06:00:00,16.0,9.0,63.17,,37.4,18.4,10.0,1021.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T07:00:00,15.9,9.5,65.95,,35.6,11.2,326.99999999999994,1022.5,88.8,10.0,125.9,0.5,1.0,0
2022-01-11T08:00:00,16.0,10.0,67.56,,34.9,7.6,70.0,1023.0,0.0,10.0,27.0,0.1,0.0,0
2022-01-11T09:00:00,17.0,10.0,63.4,,32.0,9.4,50.0,1024.0,0.0,10.0,55.0,0.2,1.0,0
2022-01-11T10:00:00,18.1,9.3,56.24,,28.1,8.4,50.0,1024.3,88.7,10.0,86.0,0.3,1.0,0
2022-01-11T11:00:00,18.0,9.0,55.66,,25.6,9.4,20.0,1024.0,0.0,10.0,121.0,0.4,1.0,0
2022-01-11T12:00:00,18.0,8.0,52.01,,19.4,14.8,30.0,1022.0,0.0,10.0,202.0,0.7,2.0,0
2022-01-11T13:00:00,19.5,8.1,47.75999999999999,,16.6,8.0,47.0,1020.8,80.0,10.0,622.5,2.2,6.0,0
2022-01-11T14:00:00,20.0,9.0,49.13,,13.7,7.6,20.0,1020.0,0.0,10.0,680.0,2.4,7.0,0
2022-01-11T15:00:00,20.0,9.0,49.13,,11.9,7.6,50.0,1019.0,0.0,10.0,584.0,2.1,6.0,0
2022-01-11T16:00:00,19.5,8.5,48.93,,9.4,6.8,329.99999999999994,1018.9,79.8,10.0,505.0,1.8,5.0,0
2022-01-11T17:00:00,19.0,9.0,52.28,,10.4,1.8,20.0,1019.0,0.0,10.0,412.0,1.5,4.0,0
2022-01-11T18:00:00,18.0,9.0,55.66,,9.4,9.4,90.0,1019.0,0.0,10.0,332.0,1.2,0.0,0
2022-01-11T19:00:00,16.7,11.5,71.66,,5.0,4.4,141.99999999999997,1019.6,26.6,10.0,0.0,0.0,0.0,0
2022-01-11T20:00:00,18.0,10.0,59.52,,2.9,3.6,59.8,1020.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T21:00:00,17.0,12.0,72.4,,1.8,3.6,320.0,1020.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-11T22:00:00,16.6,12.9,78.75,,2.5,0.0,0.0,1020.7,88.7,10.0,0.0,0.0,0.0,0
2022-01-11T23:00:00,17.0,12.0,72.4,,4.7,0.0,0.0,1020.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-12T00:00:00,17.0,11.0,67.77,,3.6,9.4,100.0,1020.0,100.0,9.0,0.0,0.0,0.0,0
2022-01-12T01:00:00,15.7,13.0,84.31,,5.0,7.6,80.0,1019.2000000000002,100.0,9.6,0.0,0.0,0.0,0
2022-01-12T02:00:00,16.0,13.0,82.39,,4.7,11.2,100.0,1018.0,100.0,8.0,0.0,0.0,0.0,0
2022-01-12T03:00:00,16.0,13.0,82.39,,4.0,11.2,130.00000000000003,1018.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-12T04:00:00,15.1,13.8,92.25,,4.3,13.0,139.99999999999997,1018.5,50.3,5.3,0.0,0.0,0.0,0
2022-01-12T05:00:00,16.0,13.0,82.39,,4.7,11.2,139.99999999999997,1019.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-12T06:00:00,15.0,13.0,87.84,,5.0,9.4,100.0,1019.0,50.0,7.0,0.0,0.0,0.0,0
2022-01-12T07:00:00,15.1,14.1,93.43,,4.7,7.6,130.00000000000003,1019.6,97.8,4.9,153.7,0.6,2.0,0
2022-01-12T08:00:00,16.0,12.0,77.16,,7.2,9.4,80.0,1020.0,89.0,10.0,86.0,0.3,1.0,0
2022-01-12T09:00:00,17.0,12.0,72.4,,10.8,13.0,110.0,1021.0,89.0,10.0,151.0,0.5,2.0,0
2022-01-12T10:00:00,17.1,13.1,77.5,,10.1,10.8,108.0,1021.9,97.8,5.3,197.0,0.7,2.0,0
2022-01-12T11:00:00,17.0,12.0,72.4,,13.7,11.2,100.0,1021.0,89.0,9.0,230.0,0.8,2.0,0
2022-01-12T12:00:00,18.0,11.0,63.62,,16.6,7.6,80.0,1020.0,89.0,10.0,266.0,1.0,3.0,0
2022-01-12T13:00:00,18.8,13.5,71.17,,17.3,4.4,93.0,1018.9,97.8,10.0,472.6,1.7,5.0,0
2022-01-12T14:00:00,18.0,11.0,63.62,,16.6,7.6,70.0,1018.0,89.0,10.0,340.0,1.2,3.0,0
2022-01-12T15:00:00,18.0,12.0,67.97,,13.7,9.4,60.0,1018.0,89.0,9.0,358.0,1.3,4.0,0
2022-01-12T16:00:00,19.3,14.1,71.88,,12.2,7.4,87.00000000000001,1017.1,90.0,9.8,341.0,1.2,3.0,0
2022-01-12T17:00:00,18.0,12.0,67.97,,12.2,9.4,60.0,1017.0,50.0,9.0,298.0,1.1,3.0,0
2022-01-12T18:00:00,18.0,12.0,67.97,,5.8,7.6,10.0,1018.0,50.0,8.0,241.0,0.9,0.0,0
2022-01-12T19:00:00,17.9,14.6,81.12,,9.7,4.4,122.99999999999996,1019.0,97.7,9.6,0.0,0.0,0.0,0
2022-01-12T20:00:00,17.0,13.0,77.31,,13.3,3.6,70.0,1020.0,89.0,7.0,0.0,0.0,0.0,0
2022-01-12T21:00:00,17.0,13.0,77.31,,13.7,5.4,150.0,1021.0,89.0,7.0,0.0,0.0,0.0,0
2022-01-12T22:00:00,17.4,14.7,84.12,,12.2,3.2,139.99999999999997,1020.7,90.0,9.1,0.0,0.0,0.0,0
2022-01-12T23:00:00,17.0,14.0,82.51,,10.4,3.6,10.0,1021.0,0.0,6.0,0.0,0.0,0.0,0
2022-01-13T00:00:00,17.0,13.0,77.31,,7.9,9.4,10.0,1021.0,89.0,6.0,0.0,0.0,0.0,0
2022-01-13T01:00:00,16.9,15.7,92.59,,8.6,8.8,38.0,1020.7,97.8,9.1,0.0,0.0,0.0,0
2022-01-13T02:00:00,16.0,14.0,87.93,,9.4,13.0,30.0,1020.0,50.0,6.0,0.0,0.0,0.0,1
2022-01-13T03:00:00,16.0,14.0,87.93,rain,6.8,9.4,30.0,1020.0,27.500000000000004,5.0,0.0,0.0,0.0,0
2022-01-13T04:00:00,15.7,15.1,95.78,,8.6,10.7,19.0,1019.8,90.0,4.3,0.0,0.0,0.0,0
2022-01-13T05:00:00,15.0,14.0,93.75,,10.4,14.8,20.0,1020.0,89.0,5.0,0.0,0.0,0.0,1
2022-01-13T06:00:00,15.0,13.0,87.84,rain,11.2,9.4,30.0,1021.0,89.0,6.0,0.0,0.0,0.0,0
2022-01-13T07:00:00,15.4,14.5,94.04,,11.2,8.0,336.99999999999994,1021.6,97.8,4.6,75.3,0.3,1.0,0
2022-01-13T08:00:00,15.0,12.0,82.26,,15.8,9.4,30.0,1022.0,89.0,10.0,6.0,0.0,0.0,1
2022-01-13T09:00:00,16.0,12.0,77.16,rain,16.2,14.8,20.0,1024.0,100.0,10.0,12.0,0.0,0.0,1
2022-01-13T10:00:00,15.3,13.5,89.04,rain,16.9,11.2,336.0000000000001,1023.7,100.0,5.3,18.0,0.1,0.0,0
2022-01-13T11:00:00,17.0,12.0,72.4,,14.4,18.4,60.0,1023.0,89.0,10.0,23.0,0.1,0.0,0
2022-01-13T12:00:00,16.0,11.0,72.22,,13.3,14.8,40.0,1022.0,89.0,10.0,29.0,0.1,0.0,1
2022-01-13T13:00:00,16.4,12.3,76.39,rain,13.0,10.8,47.0,1021.0,97.8,10.0,308.0,1.1,3.0,0
2022-01-13T14:00:00,16.0,11.0,72.22,,13.3,14.8,20.0,1020.0,100.0,10.0,41.0,0.1,0.0,0
2022-01-13T15:00:00,17.0,11.0,67.77,,13.7,14.8,20.0,1020.0,89.0,10.0,37.0,0.1,0.0,0
2022-01-13T16:00:00,16.5,11.5,72.47,,11.9,7.6,334.99999999999994,1019.8,100.0,10.0,33.0,0.1,0.0,0
2022-01-13T17:00:00,16.0,11.0,72.22,,11.5,9.4,40.0,1020.0,100.0,10.0,28.0,0.1,0.0,0
2022-01-13T18:00:00,16.0,11.0,72.22,,10.4,5.4,30.0,1020.0,89.0,10.0,23.0,0.1,0.0,0
2022-01-13T19:00:00,16.3,12.1,76.49,,11.2,5.6,36.0,1020.6,97.8,10.0,0.0,0.0,0.0,0
2022-01-13T20:00:00,16.0,12.0,77.16,,7.2,3.6,40.7,1021.0,89.0,10.0,0.0,0.0,0.0,0
2022-01-13T21:00:00,16.0,12.0,77.16,,4.7,7.6,70.0,1021.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-13T22:00:00,16.3,11.9,75.48,,7.2,6.8,334.0000000000001,1021.6,97.8,9.8,0.0,0.0,0.0,0
2022-01-13T23:00:00,16.0,11.0,72.22,,3.2,5.4,50.0,1021.0,100.0,9.0,0.0,0.0,0.0,0
2022-01-14T00:00:00,15.0,11.0,77.0,,3.2,5.4,50.0,1021.0,89.0,9.0,0.0,0.0,0.0,0
2022-01-14T01:00:00,15.7,11.9,78.45,,2.9,5.5,45.0,1020.4,100.0,9.9,0.0,0.0,0.0,0
2022-01-14T02:00:00,15.0,11.0,77.0,,3.6,3.6,20.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-14T03:00:00,15.0,11.0,77.0,,2.5,5.4,50.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-14T04:00:00,15.3,12.1,81.51,,2.9,7.5,83.00000000000001,1019.3,90.0,9.2,0.0,0.0,0.0,0
2022-01-14T05:00:00,15.0,12.0,82.26,,4.0,7.6,60.0,1019.0,89.0,6.0,0.0,0.0,0.0,0
2022-01-14T06:00:00,15.0,12.0,82.26,,5.0,9.4,90.0,1020.0,89.0,6.0,0.0,0.0,0.0,0
2022-01-14T07:00:00,15.3,14.0,92.23,,6.8,7.3,73.0,1020.4,90.0,4.3,110.8,0.4,1.0,0
2022-01-14T08:00:00,15.0,12.0,82.26,,7.9,7.6,50.0,1021.0,50.0,5.0,33.0,0.1,0.0,0
2022-01-14T09:00:00,16.1,12.1,77.16,,9.7,7.6,50.0,1022.0,50.0,5.0,73.0,0.3,1.0,0
2022-01-14T10:00:00,16.5,13.9,84.35,,10.1,7.1,36.0,1021.6,90.0,4.3,113.0,0.4,1.0,0
2022-01-14T11:00:00,17.0,13.0,77.31,,9.4,3.6,140.99999999999997,1021.0,50.0,5.0,157.0,0.6,2.0,0
2022-01-14T12:00:00,17.0,13.0,77.31,,10.8,5.4,90.0,1020.0,50.0,5.0,229.0,0.8,2.0,0
2022-01-14T13:00:00,17.5,14.5,82.26,,11.9,4.8,90.0,1018.0,89.8,4.4,551.3,2.0,6.0,0
2022-01-14T14:00:00,18.0,13.0,72.58,,14.8,7.6,40.0,1017.0,27.500000000000004,4.0,630.0,2.3,6.0,0
2022-01-14T15:00:00,18.0,13.0,72.58,,15.5,5.4,100.0,1016.0,0.0,5.0,543.0,2.0,5.0,0
2022-01-14T16:00:00,18.5,14.6,78.05,,16.6,5.5,75.0,1016.0,88.7,4.1,437.0,1.6,4.0,0
2022-01-14T17:00:00,18.0,14.0,77.46,,17.3,7.6,60.0,1016.0,0.0,4.0,352.0,1.3,4.0,0
2022-01-14T18:00:00,17.0,13.0,77.31,,18.0,7.6,60.0,1016.0,0.0,5.0,284.0,1.0,0.0,0
2022-01-14T19:00:00,17.7,15.3,86.08,,18.4,5.6,45.0,1016.6,88.7,4.3,0.0,0.0,0.0,0
2022-01-14T20:00:00,17.0,14.0,82.51,,23.4,3.6,112.2,1017.0,0.0,5.0,0.0,0.0,0.0,0
2022-01-14T21:00:00,17.0,14.0,82.51,,16.6,3.6,20.0,1017.0,27.500000000000004,5.0,0.0,0.0,0.0,0
2022-01-14T22:00:00,17.5,15.5,87.85,,15.8,0.4,14.999999999999996,1017.5,85.4,4.3,0.0,0.0,0.0,0
2022-01-14T23:00:00,17.0,14.0,82.51,,14.8,3.6,117.40000000000003,1017.0,0.0,5.0,0.0,0.0,0.0,0
2022-01-15T00:00:00,17.0,14.0,82.51,,14.8,1.8,300.00000000000006,1017.0,27.500000000000004,5.0,0.0,0.0,0.0,0
2022-01-15T01:00:00,17.1,15.9,92.86,,11.5,3.6,270.0,1017.0,85.4,4.3,0.0,0.0,0.0,0
2022-01-15T02:00:00,17.0,15.0,88.01,,5.8,3.6,104.2,1017.0,27.500000000000004,4.0,0.0,0.0,0.0,0
2022-01-15T03:00:00,17.0,15.0,88.01,,4.3,5.4,289.99999999999994,1016.0,27.500000000000004,4.0,0.0,0.0,0.0,0
2022-01-15T04:00:00,16.7,15.7,94.04,,3.2,3.8,279.99999999999994,1016.4,85.4,4.1,0.0,0.0,0.0,0
2022-01-15T05:00:00,16.0,15.0,93.79,,2.2,3.6,57.4,1016.0,27.500000000000004,3.0,0.0,0.0,0.0,0
2022-01-15T06:00:00,16.0,15.0,93.79,,2.2,3.6,270.0,1017.0,0.0,2.0,0.0,0.0,0.0,0
2022-01-15T07:00:00,16.3,16.1,98.96,,2.2,4.0,344.0000000000002,1018.0,97.8,2.0,141.4,0.5,1.0,1
2022-01-15T08:00:00,16.0,16.0,100.0,rain,2.9,5.4,320.0,1018.0,27.500000000000004,1.0,16.0,0.1,0.0,0
2022-01-15T09:00:00,16.0,16.0,100.0,,1.4,3.6,17.2,1019.0,89.0,1.0,31.0,0.1,0.0,0
2022-01-15T10:00:00,17.1,16.1,93.84,,2.2,9.9,322.0000000000001,1019.5,90.0,3.4,55.0,0.2,1.0,0
2022-01-15T11:00:00,17.0,16.0,93.84,,3.2,5.4,279.99999999999994,1019.0,50.0,1.0,88.0,0.3,1.0,0
2022-01-15T12:00:00,18.0,16.0,88.1,,6.1,7.6,310.0,1018.0,50.0,2.0,127.0,0.5,1.0,0
2022-01-15T13:00:00,19.5,15.5,77.51,,10.4,6.1,270.0,1016.6,89.7,8.7,601.5,2.2,6.0,0
2022-01-15T14:00:00,20.0,16.0,77.77,,15.1,1.8,170.59999999999997,1016.0,50.0,3.0,614.0,2.2,6.0,0
2022-01-15T15:00:00,21.0,16.0,73.11,,16.2,3.6,169.3000000000001,1015.0,50.0,4.0,461.0,1.7,5.0,0
2022-01-15T16:00:00,21.5,16.5,72.84,,15.5,6.5,317.00000000000017,1015.4,89.5,8.9,359.0,1.3,4.0,0
2022-01-15T17:00:00,20.0,16.0,77.77,,13.7,3.6,136.39999999999998,1016.0,50.0,4.0,284.0,1.0,3.0,0
2022-01-15T18:00:00,20.0,17.0,82.87,,16.2,5.4,80.0,1016.0,50.0,5.0,229.0,0.8,0.0,0
2022-01-15T19:00:00,19.9,17.1,83.75,,18.7,4.4,139.99999999999997,1016.9,89.8,8.8,0.0,0.0,0.0,0
2022-01-15T20:00:00,19.0,17.0,88.19,,21.2,5.4,108.9,1018.0,50.0,4.0,0.0,0.0,0.0,0
2022-01-15T21:00:00,19.0,17.0,88.19,,22.7,9.4,259.99999999999994,1017.0,50.0,5.0,0.0,0.0,0.0,0
2022-01-15T22:00:00,19.1,17.1,88.65,,18.0,7.2,334.99999999999994,1018.2,89.8,4.1,0.0,0.0,0.0,0
2022-01-15T23:00:00,19.0,17.0,88.19,,19.1,5.4,270.0,1019.0,50.0,5.0,0.0,0.0,0.0,1
2022-01-16T00:00:00,19.0,17.0,88.19,rain,24.1,0.0,0.0,1018.0,50.0,5.0,0.0,0.0,0.0,0
2022-01-16T01:00:00,18.9,16.9,88.21,,19.8,3.6,267.0,1018.4,89.8,4.3,0.0,0.0,0.0,1
2022-01-16T02:00:00,19.0,17.0,88.19,rain,18.4,5.4,220.00000000000003,1018.0,50.0,5.0,0.0,0.0,0.0,1
2022-01-16T03:00:00,18.0,17.0,93.88,rain,15.8,5.4,250.00000000000003,1017.0,89.0,4.0,0.0,0.0,0.0,1
2022-01-16T04:00:00,18.1,17.1,93.9,rain,11.5,5.4,250.00000000000003,1016.6,89.8,4.2,0.0,0.0,0.0,1
2022-01-16T05:00:00,18.0,17.0,93.88,rain,10.1,7.6,279.99999999999994,1016.0,50.0,4.0,0.0,0.0,0.0,0
2022-01-16T06:00:00,18.0,17.0,93.88,,12.2,3.6,270.0,1017.0,50.0,4.0,0.0,0.0,0.0,1
2022-01-16T07:00:00,18.1,17.5,96.26,rain,12.6,3.6,310.0,1018.1,97.8,3.6,147.6,0.5,1.0,0
2022-01-16T08:00:00,18.0,17.0,93.88,,11.5,0.0,0.0,1018.0,50.0,1.0,55.0,0.2,1.0,0
2022-01-16T09:00:00,19.0,18.0,93.93,,22.7,5.4,110.0,1019.0,50.0,2.0,161.0,0.6,2.0,0
2022-01-16T10:00:00,21.1,18.9,87.68,,25.6,8.0,138.0,1019.0,69.6,3.9,280.0,1.0,3.0,1
2022-01-16T11:00:00,22.0,19.0,83.11,rain,27.0,3.6,171.59999999999988,1019.0,50.0,3.0,366.0,1.3,4.0,0
2022-01-16T12:00:00,22.0,19.0,83.11,,27.4,3.6,170.4,1018.0,50.0,3.0,427.0,1.5,4.0,1
2022-01-16T13:00:00,24.5,19.7,74.49,rain,25.9,10.1,110.0,1016.7,81.6,9.3,663.3,2.4,7.0,0
2022-01-16T14:00:00,24.0,19.0,73.63,,22.3,7.6,190.0000000000001,1016.0,27.500000000000004,6.0,129.0,0.5,1.0,0
2022-01-16T15:00:00,23.0,19.0,78.21,,22.3,3.6,146.09999999999994,1016.0,89.0,5.0,103.0,0.4,1.0,0
2022-01-16T16:00:00,22.3,18.1,77.04,,22.7,13.1,329.99999999999994,1016.4,89.4,8.7,90.0,0.3,1.0,0
2022-01-16T17:00:00,20.0,18.0,88.27,,24.8,16.6,300.00000000000006,1017.0,50.0,4.0,77.0,0.3,1.0,1
2022-01-16T18:00:00,20.0,17.0,82.87,rain,23.0,11.2,300.00000000000006,1017.0,27.500000000000004,8.0,63.0,0.2,0.0,0
2022-01-16T19:00:00,19.8,17.8,88.23,,17.6,7.6,202.0,1017.6,97.6,9.4,0.0,0.0,0.0,0
2022-01-16T20:00:00,17.0,15.0,88.01,,19.1,24.1,50.0,1019.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-16T21:00:00,16.0,14.0,87.93,,18.0,22.3,60.0,1019.0,89.0,10.0,0.0,0.0,0.0,0
2022-01-16T22:00:00,16.6,14.7,88.89,,30.2,21.3,53.0,1019.3,97.7,10.0,0.0,0.0,0.0,1
2022-01-16T23:00:00,16.0,13.0,82.39,rain,25.9,18.4,60.0,1019.0,89.0,10.0,0.0,0.0,0.0,0
2022-01-17T00:00:00,15.0,13.0,87.84,,18.7,7.6,30.0,1020.0,100.0,10.0,0.0,0.0,0.0,1
2022-01-17T01:00:00,15.1,13.7,91.39,rain,15.1,14.7,334.0000000000001,1019.7,100.0,10.0,0.0,0.0,0.0,0
2022-01-17T02:00:00,14.0,13.0,93.7,,14.0,14.8,30.0,1019.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-17T03:00:00,14.0,13.0,93.7,,14.8,16.6,30.0,1020.0,100.0,10.0,0.0,0.0,0.0,0
2022-01-17T04:00:00,14.1,13.3,94.95,,17.3,13.8,329.99999999999994,1018.9,100.0,9.0,0.0,0.0,0.0,0
2022-01-17T05:00:00,13.0,12.0,93.65,,20.2,13.0,40.0,1020.0,100.0,9.0,0.0,0.0,0.0,0
2022-01-17T06:00:00,14.0,12.0,87.75,,23.4,20.5,20.0,1020.0,100.0,10.0,0.0,0.0,0.0,1
2022-01-17T07:00:00,13.9,12.5,91.53,rain,27.7,14.3,344.0000000000002,1021.6,100.0,9.9,87.0,0.3,1.0,0
2022-01-17T08:00:00,14.0,12.0,87.75,,29.9,14.8,30.0,1022.0,100.0,10.0,6.0,0.0,0.0,1
2022-01-17T09:00:00,14.0,12.0,87.75,rain,34.6,13.0,10.0,1023.0,100.0,10.0,10.0,0.0,0.0,1
2022-01-17T10:00:00,14.5,12.3,86.93,rain,36.7,12.0,330.9999999999998,1023.8,97.8,5.3,15.0,0.1,0.0,1
2022-01-17T11:00:00,15.0,11.0,77.0,rain,36.0,16.6,20.0,1024.0,100.0,10.0,20.0,0.1,0.0,1
2022-01-17T12:00:00,15.0,11.0,77.0,rain,36.0,16.6,20.0,1023.0,100.0,10.0,21.0,0.1,0.0,1
2022-01-17T13:00:00,15.3,11.7,79.07,rain,33.8,11.2,342.00000000000006,1022.3,100.0,10.0,301.4,1.1,3.0,0
2022-01-17T14:00:00,16.0,12.0,77.16,,30.2,13.0,40.0,1021.0,89.0,10.0,41.0,0.1,0.0,0
2022-01-17T15:00:00,15.0,12.0,82.26,,29.2,14.8,20.0,1020.0,89.0,10.0,35.0,0.1,0.0,1
2022-01-17T16:00:00,15.8,11.1,73.48,rain,29.2,11.0,1.9999999999999976,1021.1,100.0,10.0,30.0,0.1,0.0,0
2022-01-17T17:00:00,15.0,12.0,82.26,,28.1,9.4,10.0,1021.0,0.0,10.0,24.0,0.1,0.0,0
2022-01-17T18:00:00,15.0,12.0,82.26,,22.7,5.4,360.0,1022.0,0.0,10.0,20.0,0.1,0.0,1
2022-01-17T19:00:00,15.3,11.9,80.15,rain,22.3,3.9,0.9999999999999988,1022.4,88.7,10.0,0.0,0.0,0.0,0
2022-01-17T20:00:00,15.0,12.0,82.26,,19.4,5.4,10.0,1023.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-17T21:00:00,15.0,11.0,77.0,,15.5,5.4,329.99999999999994,1024.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-17T22:00:00,15.3,13.2,87.57,,20.9,7.0,324.99999999999994,1023.4,88.8,10.0,0.0,0.0,0.0,1
2022-01-17T23:00:00,15.0,12.0,82.26,rain,26.6,7.6,20.0,1023.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-18T00:00:00,15.0,11.0,77.0,,25.9,11.2,360.0,1024.0,0.0,10.0,0.0,0.0,0.0,1
2022-01-18T01:00:00,15.3,12.7,84.61,rain,19.1,7.5,342.00000000000006,1023.4,88.8,10.0,0.0,0.0,0.0,0
2022-01-18T02:00:00,15.0,11.0,77.0,,22.3,5.4,10.0,1023.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-18T03:00:00,15.0,11.0,77.0,,19.4,3.6,30.0,1023.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-18T04:00:00,15.1,12.7,85.34,,17.3,7.3,338.00000000000006,1022.6,88.8,10.0,0.0,0.0,0.0,0
2022-01-18T05:00:00,15.0,10.0,72.03,,11.9,5.4,329.99999999999994,1022.0,0.0,10.0,0.0,0.0,0.0,0
2022-01-18T06:00:00,15.0,11.0,77.0,,13.7,0.0,0.0,1023.0,0.0,10.0,0.0,0.0,0.0,0
